MLS#,PRICE,BEDS,BATHS,LOCATION,ZIP OR POSTAL CODE,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),LATITUDE,LONGITUDE,city,sold
UT551619,437158.0,4,4.0,9407 Aspen Way,84005,1956.0,5749.0,2009.0,25.0,223.0,100.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/39081538,40.346183,-111.959455,Eagle Mountain,True
UT552842,456087.0,4,3.0,5945 Pine St,84005,1630.0,9411.0,2011.0,29.0,280.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/59650998,40.319211,-112.006373,Eagle Mountain,True
UT202978,400062.0,4,2.0,2182 Birch Ln,84005,1559.0,6444.0,2008.0,39.0,257.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/35809678,40.300513,-112.001669,Eagle Mountain,True
UT181049,448808.0,5,4.0,1779 Aspen Way,84005,1852.0,9969.0,2005.0,9.0,242.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/62400276,40.273113,-111.987598,Eagle Mountain,True
UT118389,556096.0,5,4.0,4314 Spruce Way,84005,2697.0,10328.0,2020.0,11.0,206.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/22242469,40.318022,-112.00223,Eagle Mountain,True
UT699594,418693.0,6,3.0,7262 Cedar St,84005,1583.0,5669.0,2011.0,25.0,264.0,100.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/52855031,40.277381,-111.993326,Eagle Mountain,True
UT476973,673825.0,4,3.0,7330 Spruce Way,84005,3325.0,8939.0,2017.0,4.0,203.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/59438626,40.313404,-111.990904,Eagle Mountain,True
UT879117,563154.0,4,2.5,2032 Elm Blvd,84005,2849.0,7986.0,2001.0,8.0,198.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/60088843,40.330156,-111.969614,Eagle Mountain,True
UT732012,540202.0,3,2.0,7282 Aspen Way,84005,2113.0,6352.0,2018.0,37.0,256.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/50193701,40.303887,-112.008011,Eagle Mountain,True
UT227288,785393.0,6,4.0,8972 Maple Dr,84005,3767.0,8706.0,2015.0,57.0,208.0,100.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/67921434,40.293953,-111.949571,Eagle Mountain,True
UT190065,617064.0,5,3.0,2340 Spruce Way,84005,2980.0,11941.0,2023.0,34.0,207.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/56096777,40.273791,-111.986246,Eagle Mountain,True
UT429494,535320.0,5,2.5,359 Mountain Rd,84005,3012.0,4019.0,2002.0,8.0,178.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/35491340,40.271982,-111.959376,Eagle Mountain,True
UT928848,476881.0,4,3.5,9592 Valley View Dr,84005,1817.0,11655.0,2012.0,59.0,262.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/29382144,40.304402,-112.021856,Eagle Mountain,True
UT143800,569278.0,4,2.0,5267 Juniper Ct,84005,3105.0,10847.0,2011.0,31.0,183.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/68294993,40.340668,-111.983003,Eagle Mountain,True
UT268660,608437.0,6,2.0,7786 Spruce Way,84005,2742.0,8234.0,2012.0,43.0,222.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/94474959,40.289525,-112.027178,Eagle Mountain,True
UT126668,682145.0,4,2.5,3268 Juniper Ct,84005,3763.0,8880.0,2000.0,11.0,181.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/77787207,40.315924,-111.962409,Eagle Mountain,True
UT472297,559952.0,5,3.0,3061 Juniper Ct,84005,2547.0,6953.0,2010.0,34.0,220.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/67473207,40.324744,-111.995629,Eagle Mountain,True
UT990691,587088.0,3,2.5,2328 Aspen Way,84005,3027.0,5033.0,2006.0,4.0,194.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/92937943,40.274866,-111.935075,Eagle Mountain,True
UT715342,540294.0,4,2.0,2248 Cedar St,84005,2218.0,8571.0,2014.0,37.0,244.0,75.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/90964058,40.282248,-111.997588,Eagle Mountain,True
UT544123,400900.0,5,2.5,4768 Lakeside Dr,84005,1496.0,10530.0,2004.0,12.0,268.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/55582380,40.296502,-111.973619,Eagle Mountain,True
UT229957,407286.0,3,2.5,1147 Spruce Way,84005,1707.0,5848.0,2009.0,54.0,239.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/19834404,40.323607,-112.004261,Eagle Mountain,True
UT419966,722552.0,3,3.0,8435 Cedar St,84005,3480.0,9736.0,2014.0,3.0,208.0,100.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/67085545,40.305123,-111.967989,Eagle Mountain,True
UT572087,647929.0,5,3.0,5160 Sunset Blvd,84005,3171.0,9984.0,2000.0,39.0,204.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/66056586,40.328736,-111.983296,Eagle Mountain,True
UT347389,510708.0,4,4.0,9160 Cedar St,84005,2275.0,10066.0,2018.0,8.0,224.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/34961978,40.339408,-111.992937,Eagle Mountain,True
UT734552,608011.0,4,4.0,5071 Elm Blvd,84005,3074.0,6720.0,2016.0,41.0,198.0,100.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/86451562,40.33067,-112.009631,Eagle Mountain,True
UT982010,384675.0,5,2.5,3101 Cedar St,84005,1410.0,7136.0,2000.0,29.0,273.0,100.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/88295619,40.34938,-112.018848,Eagle Mountain,True
UT285347,407797.0,4,4.0,5197 Juniper Ct,84005,1489.0,7329.0,2000.0,58.0,274.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/39782869,40.330349,-112.018012,Eagle Mountain,True
UT327025,504411.0,3,3.0,1626 Spruce Way,84005,2617.0,10833.0,2020.0,39.0,193.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/52917232,40.338174,-111.930096,Eagle Mountain,True
UT213610,524394.0,3,2.0,8257 Lakeside Dr,84005,2899.0,11203.0,2006.0,22.0,181.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/27562885,40.336589,-111.988769,Eagle Mountain,True
UT753136,629864.0,3,2.5,7228 Lakeside Dr,84005,3648.0,7312.0,2020.0,5.0,173.0,100.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/26051654,40.328421,-112.029807,Eagle Mountain,True
UT515548,588464.0,3,3.5,1556 Sunset Blvd,84005,3223.0,11759.0,2011.0,35.0,183.0,75.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/33851917,40.334144,-111.934707,Eagle Mountain,True
UT355382,464739.0,5,4.0,5861 Birch Ln,84005,2017.0,8564.0,2007.0,26.0,230.0,100.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/42920864,40.344775,-112.028002,Eagle Mountain,True
UT297266,629413.0,4,2.5,5425 Oak Ave,84005,3356.0,7080.0,2005.0,3.0,188.0,75.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/34564035,40.308017,-111.988141,Eagle Mountain,True
UT163440,508983.0,3,2.0,2089 Sunset Blvd,84005,2579.0,4005.0,2015.0,34.0,197.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/23647125,40.321063,-111.958252,Eagle Mountain,True
UT528540,625498.0,3,2.0,1308 Sunset Blvd,84005,3382.0,8888.0,2001.0,12.0,185.0,75.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/50247906,40.311195,-111.93854,Eagle Mountain,True
UT714948,403891.0,4,2.0,7626 Birch Ln,84005,1817.0,9158.0,2009.0,14.0,222.0,100.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/66120758,40.338083,-111.958711,Eagle Mountain,True
UT311525,425445.0,6,3.5,2713 Maple Dr,84005,1462.0,11747.0,2007.0,0.0,291.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/39336723,40.304509,-111.983637,Eagle Mountain,True
UT101467,412440.0,4,3.0,5236 Spruce Way,84005,1538.0,9745.0,2002.0,22.0,268.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/58019434,40.335578,-111.932556,Eagle Mountain,True
UT525991,661735.0,3,3.0,2552 Oak Ave,84005,3778.0,4237.0,2007.0,13.0,175.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/34414666,40.333948,-112.026068,Eagle Mountain,True
UT708172,419130.0,4,3.5,6567 Maple Dr,84005,1593.0,8536.0,2012.0,4.0,263.0,100.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/73347447,40.346951,-111.931311,Eagle Mountain,True
UT410497,683058.0,4,4.0,584 Lakeside Dr,84005,3654.0,9942.0,2015.0,26.0,187.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/68366106,40.289914,-111.945061,Eagle Mountain,True
UT325338,689123.0,4,3.5,3657 Willow Rd,84005,3144.0,7972.0,2001.0,13.0,219.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/96405471,40.32677,-111.937107,Eagle Mountain,True
UT238862,454751.0,6,2.0,5515 Oak Ave,84005,1750.0,7434.0,2020.0,8.0,260.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/14772913,40.330554,-112.004523,Eagle Mountain,True
UT771493,627704.0,5,3.0,4446 Spruce Way,84005,3473.0,10479.0,2020.0,28.0,181.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/86782602,40.344902,-112.015754,Eagle Mountain,True
UT875408,462859.0,4,4.0,6162 Juniper Ct,84005,1746.0,8890.0,2016.0,3.0,265.0,100.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/40632739,40.342552,-111.963668,Eagle Mountain,True
UT792774,484964.0,6,3.5,1885 Pine St,84005,1743.0,9450.0,2022.0,59.0,278.0,100.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/15944111,40.315882,-111.978414,Eagle Mountain,True
UT566368,528861.0,4,2.5,4473 Sunset Blvd,84005,2781.0,7712.0,2009.0,28.0,190.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/72077676,40.316332,-111.977683,Eagle Mountain,True
UT751695,487920.0,3,2.5,7588 Birch Ln,84005,2091.0,6224.0,2019.0,59.0,233.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/25454824,40.283383,-111.937538,Eagle Mountain,True
UT457225,495184.0,6,4.0,3402 Spruce Way,84005,2097.0,8152.0,2017.0,52.0,236.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/25826477,40.347997,-111.967992,Eagle Mountain,True
UT122035,449465.0,6,2.0,1654 Mountain Rd,84005,1868.0,11672.0,2013.0,58.0,241.0,100.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/98168784,40.290401,-111.998894,Eagle Mountain,True
UT430818,552437.0,4,3.0,8491 Juniper Ct,84005,2858.0,8821.0,2003.0,32.0,193.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/29883507,40.327979,-111.989993,Eagle Mountain,True
UT733362,410615.0,5,2.0,7804 Lakeside Dr,84005,1464.0,9658.0,2012.0,25.0,280.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/59244701,40.333664,-112.01665,Eagle Mountain,True
UT682606,489161.0,4,4.0,6835 Willow Rd,84005,1988.0,4993.0,2021.0,43.0,246.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/28059996,40.305297,-112.010769,Eagle Mountain,True
UT991130,595282.0,5,2.0,7999 Willow Rd,84005,2728.0,11903.0,2023.0,4.0,218.0,100.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/10083349,40.286895,-112.015665,Eagle Mountain,True
UT997747,522343.0,5,2.0,7809 Sunset Blvd,84005,2567.0,5957.0,2010.0,50.0,203.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/11444434,40.285117,-111.948971,Eagle Mountain,True
UT318362,642438.0,5,2.5,7490 Elm Blvd,84005,3079.0,11770.0,2005.0,19.0,209.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/52639097,40.33852,-111.959513,Eagle Mountain,True
UT108606,479759.0,5,2.5,5142 Sunset Blvd,84005,1918.0,7566.0,2017.0,0.0,250.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/49060022,40.310861,-111.976965,Eagle Mountain,True
UT346814,599389.0,5,3.0,292 Mountain Rd,84005,2954.0,11351.0,2000.0,14.0,203.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/13506290,40.277211,-111.992563,Eagle Mountain,True
UT888525,582770.0,5,2.5,6010 Spruce Way,84005,3223.0,11134.0,2002.0,14.0,181.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/41463269,40.327362,-111.963151,Eagle Mountain,True
UT832173,532830.0,5,2.5,2803 Birch Ln,84005,2331.0,10042.0,2013.0,0.0,229.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/34564582,40.290014,-111.948709,Eagle Mountain,True
UT188878,542732.0,4,3.0,7754 Juniper Ct,84005,2016.0,11331.0,2023.0,40.0,269.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/61418832,40.340112,-111.941877,Eagle Mountain,True
UT244356,588262.0,4,3.0,4736 Sunset Blvd,84005,2732.0,8875.0,2007.0,5.0,215.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/99532307,40.294766,-111.975298,Eagle Mountain,True
UT607172,611529.0,4,4.0,9061 Elm Blvd,84005,2789.0,10790.0,2010.0,50.0,219.0,100.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/72247637,40.286022,-111.948011,Eagle Mountain,True
UT694524,435946.0,5,3.0,5995 Birch Ln,84005,1625.0,5377.0,2007.0,27.0,268.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/92655658,40.276789,-111.978869,Eagle Mountain,True
UT984100,536352.0,3,3.0,5549 Aspen Way,84005,2756.0,4562.0,2010.0,43.0,195.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/27300304,40.310922,-111.982547,Eagle Mountain,True
UT779522,432060.0,4,3.5,9199 Valley View Dr,84005,1770.0,8346.0,1999.0,20.0,244.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/29356822,40.306059,-111.943457,Eagle Mountain,True
UT290669,634439.0,6,2.0,4802 Cedar St,84005,2765.0,10478.0,2013.0,7.0,229.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/77572730,40.330105,-111.991363,Eagle Mountain,True
UT133444,687108.0,3,3.5,3818 Oak Ave,84005,3636.0,10123.0,2013.0,10.0,189.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/37900218,40.307168,-111.990409,Eagle Mountain,True
UT670253,520759.0,5,4.0,3777 Valley View Dr,84005,2688.0,8223.0,2006.0,38.0,194.0,75.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/86389322,40.297505,-111.999509,Eagle Mountain,True
UT598385,606746.0,5,2.5,8761 Aspen Way,84005,3227.0,8166.0,2005.0,42.0,188.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/51733411,40.290932,-111.97813,Eagle Mountain,True
UT929577,516950.0,4,2.0,7586 Valley View Dr,84005,2143.0,8878.0,2018.0,16.0,241.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/28073900,40.292252,-111.975515,Eagle Mountain,True
UT618288,613146.0,3,2.5,1717 Pine St,84005,3614.0,10945.0,2003.0,21.0,170.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/85997218,40.344228,-111.963954,Eagle Mountain,True
UT551115,621026.0,3,2.5,4975 Lakeside Dr,84005,3350.0,10734.0,2000.0,56.0,185.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/59541324,40.283206,-111.98695,Eagle Mountain,True
UT373098,616073.0,4,3.0,3775 Pine St,84005,3600.0,4877.0,2000.0,51.0,171.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/82238133,40.349054,-112.008216,Eagle Mountain,True
UT177641,545353.0,3,4.0,6501 Sunset Blvd,84005,3179.0,8765.0,2021.0,24.0,172.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/50701656,40.296154,-111.943316,Eagle Mountain,True
UT888709,572540.0,3,3.0,617 Mountain Rd,84005,2958.0,7047.0,2008.0,14.0,194.0,0.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/21361729,40.277071,-111.9954,Eagle Mountain,True
UT843456,511569.0,3,2.0,7169 Cedar St,84005,2660.0,10395.0,2001.0,18.0,192.0,50.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/71293260,40.289895,-111.937706,Eagle Mountain,True
UT246474,651063.0,4,2.5,7449 Lakeside Dr,84005,3627.0,8047.0,2020.0,32.0,180.0,150.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/21200396,40.274673,-112.009265,Eagle Mountain,True
UT733501,736399.0,6,3.5,2342 Valley View Dr,84005,3435.0,11930.0,2002.0,34.0,214.0,100.0,Sold,https://www.redfin.com/UT/Eagle-Mountain/home/69696172,40.333202,-111.973994,Eagle Mountain,True
UT498746,540780.0,6,2.0,2937 Elm Blvd,84043,2400.0,11392.0,2009.0,73.0,225.0,75.0,Active,https://www.redfin.com/UT/Lehi/home/60477540,40.421078,-111.824034,Lehi,False
UT341555,662295.0,5,4.0,7772 Spruce Way,84043,3299.0,5697.0,2003.0,89.0,201.0,50.0,Active,https://www.redfin.com/UT/Lehi/home/88645904,40.398602,-111.862956,Lehi,False
UT410054,651493.0,6,2.5,4884 Mountain Rd,84043,3488.0,8359.0,2006.0,51.0,187.0,0.0,Active,https://www.redfin.com/UT/Lehi/home/18888837,40.411629,-111.849581,Lehi,False
UT773661,711430.0,6,4.0,5876 Lakeside Dr,84043,2377.0,7795.0,2009.0,30.0,299.0,75.0,Active,https://www.redfin.com/UT/Lehi/home/49117943,40.400537,-111.898139,Lehi,False
UT777977,762161.0,3,2.0,8952 Maple Dr,84043,3517.0,7320.0,2021.0,79.0,217.0,150.0,Active,https://www.redfin.com/UT/Lehi/home/19263819,40.410531,-111.877703,Lehi,False
UT287792,422613.0,4,3.0,7720 Valley View Dr,84043,1666.0,9061.0,2002.0,46.0,254.0,150.0,Active,https://www.redfin.com/UT/Lehi/home/48571563,40.406225,-111.859568,Lehi,False
UT588586,444031.0,5,3.0,2840 Cedar St,84043,1657.0,11915.0,2007.0,10.0,268.0,150.0,Active,https://www.redfin.com/UT/Lehi/home/53246233,40.417668,-111.829103,Lehi,False
UT993641,767736.0,4,3.0,598 Sunset Blvd,84043,3784.0,7241.0,2014.0,22.0,203.0,0.0,Active,https://www.redfin.com/UT/Lehi/home/81933833,40.40554,-111.878285,Lehi,False
UT331573,612932.0,5,2.0,6617 Maple Dr,84043,2778.0,4521.0,2004.0,61.0,221.0,75.0,Active,https://www.redfin.com/UT/Lehi/home/49805412,40.435843,-111.837985,Lehi,False
UT724063,761006.0,5,2.0,1543 Birch Ln,84043,2481.0,11327.0,2021.0,40.0,307.0,0.0,Active,https://www.redfin.com/UT/Lehi/home/94196253,40.399962,-111.847023,Lehi,False
UT254941,522305.0,6,2.5,970 Cedar St,84043,1773.0,11456.0,2021.0,19.0,295.0,150.0,Active,https://www.redfin.com/UT/Lehi/home/22387130,40.371114,-111.890778,Lehi,False
UT850674,475660.0,4,3.0,9823 Elm Blvd,84043,2093.0,6578.0,2008.0,71.0,227.0,150.0,Active,https://www.redfin.com/UT/Lehi/home/14784343,40.386546,-111.87653,Lehi,False
UT253207,679285.0,4,3.5,4791 Maple Dr,84043,3046.0,8013.0,2017.0,10.0,223.0,150.0,Active,https://www.redfin.com/UT/Lehi/home/10400412,40.405042,-111.880971,Lehi,False
UT367856,773790.0,3,3.0,6542 Maple Dr,84043,3372.0,10900.0,2017.0,19.0,229.0,0.0,Active,https://www.redfin.com/UT/Lehi/home/42107143,40.40784,-111.864598,Lehi,False
UT513258,694754.0,4,2.5,2251 Pine St,84043,3599.0,8030.0,2016.0,41.0,193.0,0.0,Active,https://www.redfin.com/UT/Lehi/home/27367699,40.408667,-111.849173,Lehi,False
UT433590,584981.0,4,2.5,1106 Lakeside Dr,84043,2378.0,7849.0,2003.0,3.0,246.0,75.0,Active,https://www.redfin.com/UT/Lehi/home/18242579,40.420019,-111.865326,Lehi,False
UT253111,569463.0,4,3.5,721 Pine St,84043,2491.0,11375.0,2000.0,34.0,229.0,100.0,Active,https://www.redfin.com/UT/Lehi/home/31230302,40.389225,-111.880437,Lehi,False
UT676887,553098.0,4,3.0,3607 Willow Rd,84043,1791.0,10630.0,2007.0,81.0,309.0,0.0,Active,https://www.redfin.com/UT/Lehi/home/97748805,40.416543,-111.84433,Lehi,False
UT117747,482904.0,6,4.0,136 Spruce Way,84043,1599.0,8058.0,2002.0,84.0,302.0,0.0,Active,https://www.redfin.com/UT/Lehi/home/82022359,40.419282,-111.853242,Lehi,False
UT985169,685313.0,5,3.0,4258 Pine St,84043,2450.0,5292.0,2006.0,78.0,280.0,0.0,Active,https://www.redfin.com/UT/Lehi/home/11671580,40.39879,-111.858455,Lehi,False
UT146879,552844.0,5,3.0,3314 Juniper Ct,84043,2790.0,7507.0,2014.0,29.0,198.0,75.0,Active,https://www.redfin.com/UT/Lehi/home/92389450,40.398152,-111.855646,Lehi,False
UT400475,453444.0,3,2.0,5315 Elm Blvd,84043,1650.0,9411.0,2013.0,5.0,275.0,50.0,Active,https://www.redfin.com/UT/Lehi/home/28472935,40.382525,-111.882248,Lehi,False
UT936895,578743.0,4,2.0,5935 Maple Dr,84043,2380.0,6179.0,2004.0,73.0,243.0,50.0,Active,https://www.redfin.com/UT/Lehi/home/46534995,40.398979,-111.845566,Lehi,False
UT239573,512234.0,5,4.0,3153 Birch Ln,84043,2939.0,8298.0,1999.0,33.0,174.0,100.0,Active,https://www.redfin.com/UT/Lehi/home/39487267,40.425077,-111.869,Lehi,False
UT165665,665942.0,4,2.5,4606 Spruce Way,84043,3346.0,9270.0,2004.0,67.0,199.0,0.0,Active,https://www.redfin.com/UT/Lehi/home/46452404,40.433628,-111.870923,Lehi,False
UT769524,680105.0,4,3.0,873 Aspen Way,84043,3652.0,4680.0,2010.0,10.0,186.0,100.0,Active,https://www.redfin.com/UT/Lehi/home/78465160,40.411553,-111.888021,Lehi,False
UT165862,581486.0,5,3.0,3087 Maple Dr,84043,2216.0,8557.0,2018.0,60.0,262.0,0.0,Active,https://www.redfin.com/UT/Lehi/home/74123314,40.390956,-111.852253,Lehi,False
UT909638,517664.0,5,2.0,9783 Oak Ave,84043,2340.0,9900.0,2008.0,52.0,221.0,150.0,Active,https://www.redfin.com/UT/Lehi/home/63463399,40.41776,-111.851787,Lehi,False
UT506069,739761.0,6,3.0,9911 Sunset Blvd,84043,3499.0,5714.0,2006.0,82.0,211.0,150.0,Active,https://www.redfin.com/UT/Lehi/home/66422980,40.42181,-111.872776,Lehi,False
UT882397,635280.0,4,2.5,4909 Aspen Way,84043,3063.0,8387.0,2012.0,9.0,207.0,50.0,Active,https://www.redfin.com/UT/Lehi/home/75477402,40.393255,-111.831212,Lehi,False
UT320590,518845.0,4,2.0,9400 Maple Dr,84043,2056.0,9675.0,2000.0,36.0,252.0,0.0,Active,https://www.redfin.com/UT/Lehi/home/26572616,40.427858,-111.832363,Lehi,False
UT227022,648370.0,4,3.0,5062 Valley View Dr,84043,3044.0,4354.0,2004.0,89.0,213.0,0.0,Active,https://www.redfin.com/UT/Lehi/home/45610233,40.375159,-111.891276,Lehi,False
UT966423,451454.0,5,3.0,1343 Pine St,84043,1778.0,9152.0,1999.0,35.0,254.0,0.0,Active,https://www.redfin.com/UT/Lehi/home/19692020,40.370753,-111.844397,Lehi,False
UT785956,461340.0,4,2.0,8691 Willow Rd,84043,2477.0,6077.0,2012.0,59.0,186.0,150.0,Active,https://www.redfin.com/UT/Lehi/home/73375439,40.378608,-111.868493,Lehi,False
UT919886,558600.0,4,3.0,4209 Sunset Blvd,84043,2135.0,7178.0,2010.0,14.0,262.0,0.0,Active,https://www.redfin.com/UT/Lehi/home/49385069,40.380921,-111.820023,Lehi,False
UT387898,761977.0,4,3.5,6162 Aspen Way,84043,3782.0,9184.0,2013.0,65.0,201.0,50.0,Active,https://www.redfin.com/UT/Lehi/home/67355029,40.431525,-111.881998,Lehi,False
UT464268,522759.0,4,2.5,6522 Elm Blvd,84043,1483.0,4035.0,2014.0,24.0,353.0,50.0,Active,https://www.redfin.com/UT/Lehi/home/60834552,40.399749,-111.877558,Lehi,False
UT619499,802441.0,4,4.0,3149 Valley View Dr,84043,3456.0,4134.0,2008.0,51.0,232.0,75.0,Active,https://www.redfin.com/UT/Lehi/home/34626925,40.389245,-111.864631,Lehi,False
UT503857,765354.0,5,3.5,7360 Elm Blvd,84043,2074.0,7572.0,2020.0,79.0,369.0,100.0,Active,https://www.redfin.com/UT/Lehi/home/22483684,40.400035,-111.878503,Lehi,False
UT318397,542569.0,6,3.5,5062 Cedar St,84043,1486.0,11598.0,2021.0,59.0,365.0,50.0,Active,https://www.redfin.com/UT/Lehi/home/97564702,40.397639,-111.844641,Lehi,False
UT437601,626826.0,5,2.0,3726 Spruce Way,84043,2984.0,4048.0,2001.0,42.0,210.0,100.0,Active,https://www.redfin.com/UT/Lehi/home/36394614,40.391102,-111.861527,Lehi,False
UT647880,638886.0,4,3.5,3049 Valley View Dr,84043,3027.0,10310.0,2022.0,17.0,211.0,50.0,Active,https://www.redfin.com/UT/Lehi/home/19860757,40.379653,-111.88233,Lehi,False
UT134079,512003.0,6,2.5,7487 Oak Ave,84043,1741.0,4599.0,2003.0,30.0,294.0,50.0,Active,https://www.redfin.com/UT/Lehi/home/37534869,40.415914,-111.85949,Lehi,False
UT402348,589789.0,6,3.5,2568 Cedar St,84043,1491.0,7911.0,2005.0,76.0,396.0,0.0,Active,https://www.redfin.com/UT/Lehi/home/91217635,40.379562,-111.828897,Lehi,False
UT363561,483312.0,4,4.0,1328 Spruce Way,84043,1667.0,7444.0,2012.0,19.0,290.0,0.0,Active,https://www.redfin.com/UT/Lehi/home/33516837,40.42428,-111.836608,Lehi,False
UT163289,723170.0,5,2.5,8828 Oak Ave,84043,2381.0,7744.0,1999.0,59.0,304.0,50.0,Active,https://www.redfin.com/UT/Lehi/home/98811103,40.384118,-111.860094,Lehi,False
UT210405,594146.0,4,2.5,3384 Sunset Blvd,84043,1717.0,4655.0,2008.0,43.0,346.0,0.0,Active,https://www.redfin.com/UT/Lehi/home/51468513,40.421196,-111.876921,Lehi,False
UT546111,586699.0,6,2.0,6445 Oak Ave,84043,3087.0,10028.0,2003.0,28.0,190.0,0.0,Active,https://www.redfin.com/UT/Lehi/home/87563408,40.426391,-111.885609,Lehi,False
UT192133,469715.0,4,3.5,7191 Lakeside Dr,84043,1586.0,6205.0,2011.0,64.0,296.0,50.0,Active,https://www.redfin.com/UT/Lehi/home/68775721,40.378773,-111.829729,Lehi,False
